DateTime           	value              
2013/04/20 22:00:00	2759.16            
2013/04/20 22:30:00	2764.4             
2013/04/20 23:00:00	2777.34            
2013/04/20 23:30:00	2802.12            
2013/04/21 00:00:00	2828.24            
2013/04/21 00:30:00	2843.64            
2013/04/21 01:00:00	2843.2             
2013/04/21 01:30:00	2836.35            
2013/04/21 02:00:00	2844.22            
2013/04/21 02:30:00	2837.41            
2013/04/21 03:00:00	2815.41            
2013/04/21 03:30:00	2804.55            
2013/04/21 04:00:00	2799.64            
2013/04/21 04:30:00	2797.01            
2013/04/21 05:00:00	2806.74            
2013/04/21 05:30:00	2827.82            
2013/04/21 06:00:00	2826.45            
2013/04/21 06:30:00	2791.07            
2013/04/21 07:00:00	2761.13            
2013/04/21 07:30:00	2728.37            
2013/04/21 08:00:00	2678.79            
2013/04/21 08:30:00	2643.22            
2013/04/21 09:00:00	2648.36            
2013/04/21 09:30:00	2644.4             
2013/04/21 10:00:00	2634.9             
2013/04/21 10:30:00	2636.6             
2013/04/21 11:00:00	2645.62            
2013/04/21 11:30:00	2646.35            
2013/04/21 12:00:00	2642.59            
2013/04/21 12:30:00	2640.37            
2013/04/21 13:00:00	2633.87            
2013/04/21 13:30:00	2631.67            
2013/04/21 14:00:00	2629.34            
2013/04/21 14:30:00	2630.76            
2013/04/21 15:00:00	2630.8             
2013/04/21 15:30:00	2631.92            
2013/04/21 16:00:00	2642.28            
2013/04/21 16:30:00	2655.62            
2013/04/21 17:00:00	2671.74            
2013/04/21 17:30:00	2688.23            
2013/04/21 18:00:00	2712.55            
2013/04/21 18:30:00	2719.61            
2013/04/21 19:00:00	2734.11            
2013/04/21 19:30:00	2750.63            
2013/04/21 20:00:00	2768.48            
2013/04/21 20:30:00	2791.26            
2013/04/21 21:00:00	2812.38            
2013/04/21 21:30:00	2808.4             
2013/04/21 22:00:00	2802.5             
2013/04/21 22:30:00	2805               
2013/04/21 23:00:00	2800.28            
2013/04/21 23:30:00	2806.66            
2013/04/22 00:00:00	2816.26            
2013/04/22 00:30:00	2811.63            
